id,nazev,typ,adresa1,adresa2,adresa3,PSC,obec,kraj,obor_kod,obor_nazev,obor_forma,obor_delka,obor_kapacita,okres
150067861,Střední škola,C00,U Hvězdy 2279,Kročehlavy,272 01 Kladno,272 01,Kladno,Středočeský kraj,2941L51,Technologie potravin,10,20,50,Kladno
000068799,Střední škola,C00,Žižkova 162,Kolín III,280 02 Kolín,280 02,Kolín,Středočeský kraj,7941K401,Gymnázium - všeobecné,10,40,360,Kolín
000069132,Střední škola,C00,Kutnohorská 41/12,Kolín I,280 02 Kolín,280 02,Kolín,Středočeský kraj,6341M004,Obchodní akademie,10,40,410,Kolín
000068802,Střední škola,C00,Vítězná 616,282 01 Český Brod,282 01 Český Brod,282 01,Český Brod,Středočeský kraj,7941K41,Gymnázium,10,40,136,Kolín
044683405,Střední škola,C00,U Křižovatky 262,Kolín IV,280 02 Kolín,280 02,Kolín,Středočeský kraj,1820M01,Informační technologie,10,40,120,Kolín
000641065,Střední škola,C00,Legerova 28,Kolín III,280 02 Kolín,280 02,Kolín,Středočeský kraj,7541J01,Pečovatelské služby,10,20,22,Kolín
000069043,Střední škola,C00,Heverova 191,Kolín IV,280 02 Kolín,280 02,Kolín,Středočeský kraj,2341M01,Strojírenství,10,40,360,Kolín
110036816,Střední škola,C00,Jaselská 826,Kolín IV,280 02 Kolín,280 02,Kolín,Středočeský kraj,1820M01,Informační technologie,10,40,270,Kolín
107820391,Střední škola,C00,nám. Jana Žižky z Trocnova 75/12,Čáslav-Staré Město,286 01 Čáslav,286 01,Čáslav,Středočeský kraj,2951E01,Potravinářská výroba,10,30,42,Kutná Hora
061924032,Střední škola,C00,Jaselská 932,Žižkov,284 01 Kutná Hora,284 01,Kutná Hora,Středočeský kraj,7941K401,Gymnázium - všeobecné,10,40,390,Kutná Hora
061924041,Střední škola,C00,Masarykova 248/24,Čáslav-Nové Město,286 01 Čáslav,286 01,Čáslav,Středočeský kraj,7531M01,Předškolní a mimoškolní pedagogika,10,40,272,Kutná Hora
061924008,Střední škola,C00,Přemysla Otakara II. 938/18,Čáslav-Nové Město,286 01 Čáslav,286 01,Čáslav,Středočeský kraj,2341M01,Strojírenství,10,40,240,Kutná Hora
107820668,Střední škola,C00,Aug. Sedláčka 1145/2,Čáslav-Nové Město,286 01 Čáslav,286 01,Čáslav,Středočeský kraj,2355H02,Karosář,10,30,72,Kutná Hora
049797999,Střední škola,C00,Sadová 1234/1,Čáslav-Nové Město,286 01 Čáslav,286 01,Čáslav,Středočeský kraj,4141M01,Agropodnikání,10,40,360,Kutná Hora
061924059,Střední škola,C00,Masarykova 197/1,Hlouška,284 01 Kutná Hora,284 01,Kutná Hora,Středočeský kraj,1820M01,Informační technologie,10,40,240,Kutná Hora
110036778,Střední škola,C00,Čáslavská 202,Karlov,284 01 Kutná Hora,284 01,Kutná Hora,Středočeský kraj,2351H01,Strojní mechanik,10,30,96,Kutná Hora
000474029,Střední škola,C00,Masarykova 450/14,277 11 Neratovice,277 11 Neratovice,277 11,Neratovice,Středočeský kraj,7941K801,Gymnázium - všeobecné,10,80,485,Mělník
000068837,Střední škola,C00,Pod Vrchem 3421,276 01 Mělník,276 01 Mělník,276 01,Mělník,Středočeský kraj,7941K41,Gymnázium,10,40,280,Mělník
000068845,Střední škola,C00,Dvořákovo nám. 800/9,278 01 Kralupy nad Vltavou,278 01 Kralupy nad Vltavou,278 01,Kralupy nad Vltavou,Středočeský kraj,6341M02,Obchodní akademie,10,40,120,Mělník
000069078,Střední škola,C00,Českobratrská 386/54,276 01 Mělník,276 01 Mělník,276 01,Mělník,Středočeský kraj,3641M001,Pozemní stavitelství,10,40,250,Mělník
000069221,Střední škola,C00,sady Na Polabí 411/72,276 01 Mělník,276 01 Mělník,276 01,Mělník,Středočeský kraj,4142M01,Vinohradnictví,10,40,136,Mělník
000069540,Střední škola,C00,č.p. 230,277 21 Liběchov,277 21 Liběchov,277 21,Liběchov,Středočeský kraj,2351E01,Strojírenské práce,10,30,90,Mělník
108022463,Střední škola,C00,Palackého 191/1,Mladá Boleslav II,293 01 Mladá Boleslav,293 01,Mladá Boleslav,Středočeský kraj,7941K801,Gymnázium - všeobecné,10,80,520,Mladá Boleslav
000068861,Střední škola,C00,Studentská 895,295 01 Mnichovo Hradiště,295 01 Mnichovo Hradiště,295 01,Mnichovo Hradiště,Středočeský kraj,7941K41,Gymnázium,10,40,136,Mladá Boleslav
000069086,Střední škola,C00,Havlíčkova 456/1,Mladá Boleslav II,293 01 Mladá Boleslav,293 01,Mladá Boleslav,Středočeský kraj,1820M01,Informační technologie,10,40,272,Mladá Boleslav
108022650,Střední škola,C00,Viničná 463/17,Mladá Boleslav III,293 01 Mladá Boleslav,293 01,Mladá Boleslav,Středočeský kraj,6542M01,Hotelnictví,10,40,60,Mladá Boleslav
108022722,Střední škola,C00,Steckerova 189/1,293 06 Kosmonosy,293 06 Kosmonosy,293 06,Kosmonosy,Středočeský kraj,6341M02,Obchodní akademie,24,40,180,Mladá Boleslav
108022676,Střední škola,C00,Laurinova 1049,Mladá Boleslav III,293 01 Mladá Boleslav,293 01,Mladá Boleslav,Středočeský kraj,2343L51,Provozní technika,22,20,140,Mladá Boleslav
110012895,Střední škola,C00,Laurinova 1049,Mladá Boleslav III,293 01 Mladá Boleslav,293 01,Mladá Boleslav,Středočeský kraj,2343L51,Provozní technika,30,20,180,Mladá Boleslav
000068853,Střední škola,C00,Palackého 211/3,Mladá Boleslav II,293 01 Mladá Boleslav,293 01,Mladá Boleslav,Středočeský kraj,7941K41,Gymnázium,10,40,600,Mladá Boleslav
107820439,Střední škola,C00,č.p. 35,294 73 Horky nad Jizerou,294 73 Horky nad Jizerou,294 73,Horky nad Jizerou,Středočeský kraj,2954H01,Cukrář,10,30,75,Mladá Boleslav
000069141,Střední škola,C00,třída T. G. Masaryka 14,Mladá Boleslav III,293 01 Mladá Boleslav,293 01,Mladá Boleslav,Středočeský kraj,6341M02,Obchodní akademie,10,40,400,Mladá Boleslav
107820447,Střední škola,C00,Hubálov 17,294 11 Loukovec,294 11 Loukovec,294 11,Loukovec,Středočeský kraj,2351H01,Strojní mechanik,10,30,102,Mladá Boleslav
107820153,Střední škola,C00,tř. Václava Klementa 869,Mladá Boleslav II,293 01 Mladá Boleslav,293 01,Mladá Boleslav,Středočeský kraj,2343L51,Provozní technika,10,20,40,Mladá Boleslav
000068888,Střední škola,C00,Studentská 166/9,Poděbrady II,290 01 Poděbrady,290 01,Poděbrady,Středočeský kraj,7941K401,Gymnázium - všeobecné,10,40,285,Nymburk
000069175,Střední škola,C00,Komenského 156/7,Poděbrady III,290 01 Poděbrady,290 01,Poděbrady,Středočeský kraj,6542M01,Hotelnictví,10,40,480,Nymburk
108052052,Střední škola,C00,Jiřího náměstí 1/8,Poděbrady I,290 01 Poděbrady,290 01,Poděbrady,Středočeský kraj,7941K41,Gymnázium,10,40,122,Nymburk
000069248,Střední škola,C00,Boučkova 355/49,Poděbrady II,290 01 Poděbrady,290 01,Poděbrady,Středočeský kraj,2941M01,Technologie potravin,22,50,130,Nymburk
040801462,Střední škola,C00,U Vlečky 1080/5,288 02 Nymburk,288 02 Nymburk,288 02,Nymburk,Středočeský kraj,6551H01,Kuchař - číšník,10,30,36,Nymburk
000068870,Střední škola,C00,Komenského 779/10,288 02 Nymburk,288 02 Nymburk,288 02,Nymburk,Středočeský kraj,7941K41,Gymnázium,10,40,136,Nymburk
000069574,Střední škola,C00,T. G. Masaryka 4,289 03 Městec Králové,289 03 Městec Králové,289 03,Městec Králové,Středočeský kraj,2954H01,Cukrář,10,30,45,Nymburk
150068654,Střední škola,C00,Stržiště 475,289 22 Lysá nad Labem,289 22 Lysá nad Labem,289 22,Lysá nad Labem,Středočeský kraj,6341M01,Ekonomika a podnikání,10,40,136,Nymburk
108052028,Střední škola,C00,Komenského 1534/16,289 22 Lysá nad Labem,289 22 Lysá nad Labem,289 22,Lysá nad Labem,Středočeský kraj,6341M02,Obchodní akademie,10,40,240,Nymburk
000664359,Střední škola,C00,Dr. Beneše 413/33,Poděbrady II,290 01 Poděbrady,290 01,Poděbrady,Středočeský kraj,2953H01,Pekař,10,30,102,Nymburk
108052940,Střední škola,C00,J. A. Komenského 414/7,250 88 Čelákovice,250 88 Čelákovice,250 88,Čelákovice,Středočeský kraj,7941K41,Gymnázium,10,40,136,Praha-východ
108003841,Střední škola,C00,U Letiště 370,Dolínek,250 70 Odolena Voda,250 70,Odolena Voda,Středočeský kraj,1820M01,Informační technologie,10,40,272,Praha-východ
108003981,Střední škola,C00,Zápská 302/8,Brandýs nad Labem,250 01 Brandýs nad Labem-Stará Boleslav,250 01,Brandýs nad Labem-Stará Boleslav,Středočeský kraj,1601M01,Ekologie a životní prostředí,10,40,125,Praha-východ
108052958,Střední škola,C00,Komenského náměstí 1280/1,251 01 Říčany,251 01 Říčany,251 01,Říčany,Středočeský kraj,7941K41,Gymnázium,10,40,165,Praha-východ
108003868,Střední škola,C00,Královická 668/23,Brandýs nad Labem,250 01 Brandýs nad Labem-Stará Boleslav,250 01,Brandýs nad Labem-Stará Boleslav,Středočeský kraj,7941K41,Gymnázium,10,40,240,Praha-východ
110450469,Střední škola,C00,U Učiliště 1379/36,250 88 Čelákovice,250 88 Čelákovice,250 88,Čelákovice,Středočeský kraj,2345L01,Mechanik seřizovač,10,40,280,Praha-východ
107820480,Střední škola,C00,Šenflukova 220,254 01 Jílové u Prahy,254 01 Jílové u Prahy,254 01,Jílové u Prahy,Středočeský kraj,1601M01,Ekologie a životní prostředí,10,40,60,Praha-západ
000068934,Střední škola,C00,Školní 1530,263 01 Dobříš,263 01 Dobříš,263 01,Dobříš,Středočeský kraj,7941K401,Gymnázium - všeobecné,10,40,120,Příbram
