;id;nazev;typ;adresa1;adresa2;adresa3;PSC;obec;kraj;obor_kod;obor_nazev;obor_forma;obor_delka;obor_kapacita;okres;kod_okresu_a;kod_okresu_b;nazev_ulice;cislo_popisne;Zeměpisná šířka;Zeměpisná délka;kategorie
98;107870312;Střední škola;C00;Křížkovského 48/2;664 34 Kuřim;664 34 Kuřim;66434.0;Kuřim;Jihomoravský kraj;1820M01;Informační technologie;10;40;240.0;Brno-venkov;CZ0643;40720;Křížkovského;48/2;49.296339;16.524994;informační technologie
99;102191557;Střední škola;C00;Lány 859/2;664 91 Ivančice;664 91 Ivančice;66491.0;Ivančice;Jihomoravský kraj;7941K41;Gymnázium;10;40;136.0;Brno-venkov;CZ0643;40720;Lány;859/2;49.104298;16.36941;gymnázium
100;102191565;Střední škola;C00;Na Hrádku 20;666 01 Tišnov;666 01 Tišnov;66601.0;Tišnov;Jihomoravský kraj;7941K41;Gymnázium;10;40;260.0;Brno-venkov;CZ0643;40720;Na Hrádku;20;49.349334;16.425797;gymnázium
101;107870746;Střední škola;C00;Masarykova 198;664 61 Rajhrad;664 61 Rajhrad;66461.0;Rajhrad;Jihomoravský kraj;1601M01;Ekologie a životní prostředí;10;40;136.0;Brno-venkov;CZ0643;40720;Masarykova;198;49.082197;16.603874;odborné vzdělání s maturitou
102;559083;Střední škola;C00;Dukelské nám. 31/7;693 31 Hustopeče;693 31 Hustopeče;69331.0;Hustopeče;Jihomoravský kraj;7941K41;Gymnázium;10;40;132.0;Břeclav;CZ0644;40738;Dukelské nám.;31/7;48.94017;16.736203;gymnázium
103;110251059;Střední škola;C00;Sobotní 116;691 42 Valtice;691 42 Valtice;69142.0;Valtice;Jihomoravský kraj;1601M01;Ekologie a životní prostředí;10;40;60.0;Břeclav;CZ0644;40738;Sobotní;116;48.74072;16.751025;odborné vzdělání s maturitou
104;107870789;Střední škola;C00;nábř. Komenského 1126/1;690 25 Břeclav;690 25 Břeclav;69025.0;Břeclav;Jihomoravský kraj;2341M01;Strojírenství;10;40;240.0;Břeclav;CZ0644;40738;nábř. Komenského;1126/1;48.756056;16.88419;odborné vzdělání s maturitou
105;559075;Střední škola;C00;Sady 28. října 674/1;690 21 Břeclav;690 21 Břeclav;69021.0;Břeclav;Jihomoravský kraj;7941K41;Gymnázium;10;40;300.0;Břeclav;CZ0644;40738;Sady;674/1;48.755816;16.890149;gymnázium
106;108055698;Střední škola;C00;Slovácká 322/1a;690 02 Břeclav;690 02 Břeclav;69002.0;Břeclav;Jihomoravský kraj;5341M01;Zdravotnický asistent;10;40;120.0;Břeclav;CZ0644;40738;Slovácká;322/1a;48.759069;16.886812;odborné vzdělání s maturitou
107;110000404;Střední škola;C00;Mládežnická 3330/3;690 02 Břeclav;690 02 Břeclav;69002.0;Břeclav;Jihomoravský kraj;2842L01;Chemik operátor;10;40;120.0;Břeclav;CZ0644;40738;Mládežnická;3330/3;48.751319;16.8931;odborné vzdělání s odborným výcvikem a maturitou
108;110014898;Střední škola;C00;Masarykovo nám. 136/1;693 01 Hustopeče;693 01 Hustopeče;69301.0;Hustopeče;Jihomoravský kraj;1820M01;Informační technologie;10;40;120.0;Břeclav;CZ0644;40738;Masarykovo nám.;136/1;48.94035;16.733722;informační technologie
109;559148;Střední škola;C00;třída Komenského 549/23;697 01 Kyjov;697 01 Kyjov;69701.0;Kyjov;Jihomoravský kraj;5341M01;Zdravotnický asistent;10;40;272.0;Hodonín;CZ0645;40746;třída Komenského;549/23;49.011595;17.125915;odborné vzdělání s maturitou
110;559156;Střední škola;C00;Masarykova 379;696 62 Strážnice;696 62 Strážnice;69662.0;Strážnice;Jihomoravský kraj;7941K41;Gymnázium;10;40;260.0;Hodonín;CZ0645;40746;Masarykova;379;48.899276;17.313553;gymnázium
111;53155;Střední škola;C00;náměstí Svobody 318;696 81 Bzenec;696 81 Bzenec;69681.0;Bzenec;Jihomoravský kraj;1601M01;Ekologie a životní prostředí;10;40;120.0;Hodonín;CZ0645;40746;náměstí Svobody;318;48.972532;17.26709;odborné vzdělání s maturitou
112;837733;Střední škola;C00;Kollárova 1669;698 01 Veselí nad Moravou;698 01 Veselí nad Moravou;69801.0;Veselí nad Moravou;Jihomoravský kraj;1820M01;Informační technologie;10;40;140.0;Hodonín;CZ0645;40746;Kollárova;1669;48.947155;17.388781;informační technologie
113;110012275;Střední škola;C00;náměstí Svobody 494;696 62 Strážnice;696 62 Strážnice;69662.0;Strážnice;Jihomoravský kraj;6341M01;Ekonomika a podnikání;10;40;120.0;Hodonín;CZ0645;40746;náměstí Svobody;494;48.902158;17.314655;obchodní akademie a veřejnosprávní činnost
114;559130;Střední škola;C00;Legionářů 813/1;695 11 Hodonín;695 11 Hodonín;69511.0;Hodonín;Jihomoravský kraj;6341M02;Obchodní akademie;10;40;260.0;Hodonín;CZ0645;40746;Legionářů;813/1;48.849642;17.130795;obchodní akademie a veřejnosprávní činnost
115;559539;Střední škola;C00;Brandlova 2222/32;695 01 Hodonín;695 01 Hodonín;69501.0;Hodonín;Jihomoravský kraj;3647M01;Stavebnictví;10;40;256.0;Hodonín;CZ0645;40746;Brandlova;2222/32;48.857522;17.128468;odborné vzdělání s maturitou
116;837385;Střední škola;C00;J. Skácela 890;696 62 Strážnice;696 62 Strážnice;69662.0;Strážnice;Jihomoravský kraj;2341M01;Strojírenství;10;40;230.0;Hodonín;CZ0645;40746;J. Skácela;890;48.899927;17.319409;odborné vzdělání s maturitou
117;102807655;Střední škola;C00;Komenského 16/5;Vyškov-Předměstí;682 01 Vyškov;68201.0;Vyškov;Jihomoravský kraj;4141M01;Agropodnikání;10;40;100.0;Vyškov;CZ0646;40754;Komenského;16/5;49.278737;16.996375;odborné vzdělání s maturitou
118;102807647;Střední škola;C00;Součkova 500;685 01 Bučovice;685 01 Bučovice;68501.0;Bučovice;Jihomoravský kraj;6341M02;Obchodní akademie;10;40;136.0;Vyškov;CZ0646;40754;Součkova;500;49.152206;17.005778;obchodní akademie a veřejnosprávní činnost
119;107871173;Střední škola;C00;Sochorova 552/15;Vyškov-Předměstí;682 01 Vyškov;68201.0;Vyškov;Jihomoravský kraj;2341M01;Strojírenství;10;40;132.0;Vyškov;CZ0646;40754;Sochorova;552/15;49.28626;17.002315;odborné vzdělání s maturitou
120;102867097;Střední škola;C00;náměstí Komenského 945/4;669 75 Znojmo;669 75 Znojmo;66975.0;Znojmo;Jihomoravský kraj;7941K41;Gymnázium;10;40;390.0;Znojmo;CZ0647;40762;náměstí Komenského;945/4;48.856329;16.052895;gymnázium
121;107870959;Střední škola;C00;Uhelná 3264/6;669 02 Znojmo;669 02 Znojmo;66902.0;Znojmo;Jihomoravský kraj;2341M01;Strojírenství;10;40;100.0;Znojmo;CZ0647;40762;Uhelná;3264/6;48.848104;16.069945;odborné vzdělání s maturitou
122;102867071;Střední škola;C00;Smetanova 168;672 01 Moravský Krumlov;672 01 Moravský Krumlov;67201.0;Moravský Krumlov;Jihomoravský kraj;7941K41;Gymnázium;10;40;130.0;Znojmo;CZ0647;40762;Smetanova;168;49.04808;16.314691;gymnázium
123;102867135;Střední škola;C00;Pontassievská 350/3;669 02 Znojmo;669 02 Znojmo;66902.0;Znojmo;Jihomoravský kraj;1820M01;Informační technologie;10;40;165.0;Znojmo;CZ0647;40762;Pontassievská;350/3;48.855418;16.051973;informační technologie
124;107870941;Střední škola;C00;nám. Klášterní 127;672 01 Moravský Krumlov;672 01 Moravský Krumlov;67201.0;Moravský Krumlov;Jihomoravský kraj;2345M01;Dopravní prostředky;10;40;120.0;Znojmo;CZ0647;40762;nám. Klášterní;127;49.048844;16.315302;odborné vzdělání s maturitou
125;110009550;Střední škola;C00;Jaselská 190/7;Veveří;602 00 Brno;60200.0;Brno;Jihomoravský kraj;5341M01;Zdravotnický asistent;10;40;600.0;Brno-město;CZ0642;40711;Jaselská;190/7;49.198215;16.6012;odborné vzdělání s maturitou
126;110031300;Střední škola;C00;Jana Palacha 956/8;669 33 Znojmo;669 33 Znojmo;66933.0;Znojmo;Jihomoravský kraj;5341M01;Zdravotnický asistent;10;40;240.0;Znojmo;CZ0647;40762;Jana Palacha;956/8;48.857328;16.053592;odborné vzdělání s maturitou
127;44991665;Střední škola;C00;Rašelinová 2433/11;Líšeň;628 00 Brno;62800.0;Brno;Jihomoravský kraj;7941K41;Gymnázium;10;40;80.0;Brno-město;CZ0642;40711;Rašelinová;2433/11;49.20597;16.685488;gymnázium
128;110023234;Střední škola;C00;Gellnerova 66/1;Jundrov;637 00 Brno;63700.0;Brno;Jihomoravský kraj;1820M01;Informační technologie;10;40;60.0;Brno-město;CZ0642;40711;Gellnerova;66/1;49.206942;16.554513;informační technologie
129;48515027;Střední škola;C00;Vaculíkova 259/14;Lesná;638 00 Brno;63800.0;Brno;Jihomoravský kraj;6541L01;Gastronomie;10;40;40.0;Brno-město;CZ0642;40711;Vaculíkova;259/14;49.228309;16.621405;odborné vzdělání s odborným výcvikem a maturitou
130;110300025;Střední škola;C00;Kamenomlýnská 124/2;Pisárky;603 00 Brno;60300.0;Brno;Jihomoravský kraj;6341M02;Obchodní akademie;10;40;40.0;Brno-město;CZ0642;40711;Kamenomlýnská;124/2;49.195543;16.571157;obchodní akademie a veřejnosprávní činnost
131;226475;Střední škola;C00;Olomoucká 1140/61;Černovice;627 00 Brno;62700.0;Brno;Jihomoravský kraj;1820M01;Informační technologie;10;40;256.0;Brno-město;CZ0642;40711;Olomoucká;1140/61;49.186963;16.652676;informační technologie
132;15530213;Střední škola;C00;Purkyňova 2832/97;Královo Pole;612 00 Brno;61200.0;Brno;Jihomoravský kraj;1602M01;Průmyslová ekologie;10;40;128.0;Brno-město;CZ0642;40711;Purkyňova;2832/97;49.225293;16.580879;odborné vzdělání s maturitou
133;130002160;Střední škola;C00;Učiliště 496;664 52 Sokolnice;664 52 Sokolnice;66452.0;Sokolnice;Jihomoravský kraj;1820M01;Informační technologie;10;40;120.0;Brno-venkov;CZ0643;40720;Učiliště;496;49.115791;16.701287;informační technologie
134;130001422;Střední škola;C00;Lipová alej 3756/21;695 01 Hodonín;695 01 Hodonín;69501.0;Hodonín;Jihomoravský kraj;2345L01;Mechanik seřizovač;10;40;120.0;Hodonín;CZ0645;40746;Lipová alej;3756/21;48.863275;17.112215;odborné vzdělání s odborným výcvikem a maturitou
135;110250249;Střední škola;C00;Hybešova 982/53;680 01 Boskovice;680 01 Boskovice;68001.0;Boskovice;Jihomoravský kraj;1820M01;Informační technologie;10;40;132.0;Blansko;CZ0641;40703;Hybešova;982/53;49.488496;16.670565;informační technologie
136;102007969;Střední škola;C00;Na Větřáku 463;679 06 Jedovnice;679 06 Jedovnice;67906.0;Jedovnice;Jihomoravský kraj;1820M01;Informační technologie;10;40;240.0;Blansko;CZ0641;40703;Na Větřáku;463;49.341911;16.759984;informační technologie
137;566829;Střední škola;C00;nám. Míru 101/6;691 72 Klobouky u Brna;691 72 Klobouky u Brna;69172.0;Klobouky u Brna;Jihomoravský kraj;1820M01;Informační technologie;10;40;90.0;Břeclav;CZ0644;40738;nám. Míru;101/6;48.99551;16.858238;informační technologie
138;110023668;Střední škola;C00;Pod Školou 10/10;691 06 Velké Pavlovice;691 06 Velké Pavlovice;69106.0;Velké Pavlovice;Jihomoravský kraj;7941K41;Gymnázium;10;40;120.0;Břeclav;CZ0644;40738;Pod Školou;10/10;48.904828;16.817416;gymnázium
139;151039437;Střední škola;C00;č.p. 101;691 21 Sedlec;691 21 Sedlec;69121.0;Sedlec;Jihomoravský kraj;2341M01;Strojírenství;10;40;240.0;Břeclav;CZ0644;40738;Sedlec;101;50.245264;12.862689;odborné vzdělání s maturitou
140;181128021;Střední škola;C00;Musilova 407/2;Husovice;614 00 Brno;61400.0;Brno;Jihomoravský kraj;7842M06;Kombinované lyceum;10;40;40.0;Brno-město;CZ0642;40711;Musilova;407/2;49.209588;16.630138;odborné vzdělání s maturitou
141;181127369;Střední škola;C00;Plovdivská 2572/8;Žabovřesky;616 00 Brno;61600.0;Brno;Jihomoravský kraj;7842M06;Kombinované lyceum;10;40;120.0;Brno-město;CZ0642;40711;Plovdivská;2572/8;49.217244;16.580935;odborné vzdělání s maturitou
142;181122111;Střední škola;C00;Lidická 1981/6;Černá Pole;602 00 Brno;60200.0;Brno;Jihomoravský kraj;7941K41;Gymnázium;10;40;60.0;Brno-město;CZ0642;40711;Lidická;1981/6;49.200619;16.608027;gymnázium
143;181128667;Střední škola;C00;Královopolská 3052/139;Žabovřesky;612 00 Brno;61200.0;Brno;Jihomoravský kraj;7941K41;Gymnázium;10;40;160.0;Brno-město;CZ0642;40711;Královopolská;3052/139;49.221001;16.581559;gymnázium
144;181121662;Střední škola;C00;Hudcova 367/78;Medlánky;612 00 Brno;61200.0;Brno;Jihomoravský kraj;7941K41;Gymnázium;10;40;60.0;Brno-město;CZ0642;40711;Hudcova;367/78;49.233766;16.58364;gymnázium
145;478423;Střední škola;C00;Ruská 355/7;353 01 Mariánské Lázně;353 01 Mariánské Lázně;35301.0;Mariánské Lázně;Karlovarský kraj;6341M02;Obchodní akademie;10;40;370.0;Cheb;CZ0411;40428;Ruská;355/7;49.973212;12.701645;obchodní akademie a veřejnosprávní činnost
146;76953;Střední škola;C00;Nerudova 2283/7;350 02 Cheb;350 02 Cheb;35002.0;Cheb;Karlovarský kraj;7941K41;Gymnázium;10;40;408.0;Cheb;CZ0411;40428;Nerudova;2283/7;50.076381;12.362609;gymnázium
147;77127;Střední škola;C00;Klínovecká 1197;363 01 Ostrov;363 01 Ostrov;36301.0;Ostrov;Karlovarský kraj;1820M01;Informační technologie;10;40;136.0;Karlovy Vary;CZ0412;40436;Klínovecká;1197;50.304766;12.952136;informační technologie
148;49753789;Střední škola;C00;Lidická 455/40;Drahovice;360 01 Karlovy Vary;36001.0;Karlovy Vary;Karlovarský kraj;7531M01;Předškolní a mimoškolní pedagogika;10;40;272.0;Karlovy Vary;CZ0412;40436;Lidická;455/40;50.232504;12.889263;odborné vzdělání s maturitou
149;77224;Střední škola;C00;Bezručova 1312/17;360 01 Karlovy Vary;360 01 Karlovy Vary;36001.0;Karlovy Vary;Karlovarský kraj;6341M02;Obchodní akademie;10;40;272.0;Karlovy Vary;CZ0412;40436;Bezručova;1312/17;50.231546;12.874258;obchodní akademie a veřejnosprávní činnost
150;77135;Střední škola;C00;nám. 17. listopadu 710/12;Rybáře;360 05 Karlovy Vary;36005.0;Karlovy Vary;Karlovarský kraj;1601M01;Ekologie a životní prostředí;10;40;136.0;Karlovy Vary;CZ0412;40436;nám. 17. listopadu;710/12;50.234844;12.851548;odborné vzdělání s maturitou
151;49752391;Střední škola;C00;nám. V. Řezáče 136/5;Drahovice;360 01 Karlovy Vary;36001.0;Karlovy Vary;Karlovarský kraj;6341M02;Obchodní akademie;10;40;160.0;Karlovy Vary;CZ0412;40436;nám. V. Řezáče;136/5;50.235129;12.880326;obchodní akademie a veřejnosprávní činnost
152;76970;Střední škola;C00;Národní 445/25;Drahovice;360 01 Karlovy Vary;36001.0;Karlovy Vary;Karlovarský kraj;7941K41;Gymnázium;10;40;272.0;Karlovy Vary;CZ0412;40436;Národní;445/25;50.233983;12.887592;gymnázium
153;77305;Střední škola;C00;Žižkov 345;364 52 Žlutice;364 52 Žlutice;36452.0;Žlutice;Karlovarský kraj;4146M01;Lesnictví;10;40;160.0;Karlovy Vary;CZ0412;40436;Žižkov;345;50.096444;13.160038;odborné vzdělání s maturitou
154;49753771;Střední škola;C00;Studentská 1205;363 01 Ostrov;363 01 Ostrov;36301.0;Ostrov;Karlovarský kraj;7941K41;Gymnázium;10;40;225.0;Karlovy Vary;CZ0412;40436;Studentská;1205;50.302822;12.952726;gymnázium
155;110035381;Střední škola;C00;Hlavní 114/29;362 63 Dalovice;362 63 Dalovice;36263.0;Dalovice;Karlovarský kraj;3741M01;Provoz a ekonomika dopravy;10;40;240.0;Karlovy Vary;CZ0412;40436;Hlavní;114/29;50.246891;12.892401;odborné vzdělání s maturitou
156;49767194;Střední škola;C00;Husitská 2053;356 01 Sokolov;356 01 Sokolov;35601.0;Sokolov;Karlovarský kraj;1602M01;Průmyslová ekologie;10;40;132.0;Sokolov;CZ0413;40444;Husitská;2053;50.17613;12.640574;odborné vzdělání s maturitou
157;49790820;Střední škola;C00;Hornická 1569;356 01 Sokolov;356 01 Sokolov;35601.0;Sokolov;Karlovarský kraj;6341M02;Obchodní akademie;10;40;200.0;Sokolov;CZ0413;40444;Hornická;1569;50.175928;12.658719;obchodní akademie a veřejnosprávní činnost
158;181025906;Střední škola;C00;Havlíčkova 1717;358 01 Kraslice;358 01 Kraslice;35801.0;Kraslice;Karlovarský kraj;2345L01;Mechanik seřizovač;10;40;45.0;Sokolov;CZ0413;40444;Havlíčkova;1717;50.332357;12.515939;odborné vzdělání s odborným výcvikem a maturitou
159;130002046;Střední škola;C00;Obrněné brigády 2258/6;350 02 Cheb;350 02 Cheb;35002.0;Cheb;Karlovarský kraj;1820M01;Informační technologie;10;40;260.0;Cheb;CZ0411;40428;Obrněné brigády;2258/6;50.0773;12.366094;informační technologie
160;49766929;Střední škola;C00;Jednoty 1620;356 01 Sokolov;356 01 Sokolov;35601.0;Sokolov;Karlovarský kraj;1820M01;Informační technologie;10;40;420.0;Sokolov;CZ0413;40444;Jednoty;1620;50.185002;12.645307;informační technologie
161;151017697;Střední škola;C00;Mánesova 1672;356 01 Sokolov;356 01 Sokolov;35601.0;Sokolov;Karlovarský kraj;7941K41;Gymnázium;10;40;96.0;Sokolov;CZ0413;40444;Mánesova;1672;50.174051;12.675267;gymnázium
162;151011494;Střední škola;C00;č.p. 569;353 01 Mariánské Lázně;353 01 Mariánské Lázně;35301.0;Mariánské Lázně;Karlovarský kraj;4143M02;Chovatelství;10;40;150.0;Cheb;CZ0411;40428;Mariánské lázně;569;50.00406;12.702094;odborné vzdělání s maturitou
163;11583771;Střední škola;C00;Brandlova 875/15;Slezské Předměstí;500 03 Hradec Králové;50003.0;Hradec Králové;Královéhradecký kraj;7941K41;Gymnázium;10;40;300.0;Hradec Králové;CZ0521;40568;Brandlova;875/15;50.218111;15.85469;gymnázium
164;12996050;Střední škola;C00;Černilovská 7/24;Rusek;500 03 Hradec Králové;50003.0;Hradec Králové;Královéhradecký kraj;8241M05;Grafický design;10;40;225.0;Hradec Králové;CZ0521;40568;Černilovská;7/24;50.256106;15.854915;odborné vzdělání s maturitou
165;11021420;Střední škola;C00;Hradecká 1151/9;500 03 Hradec Králové;500 03 Hradec Králové;50003.0;Hradec Králové;Královéhradecký kraj;1820M01;Informační technologie;10;40;300.0;Hradec Králové;CZ0521;40568;Hradecká;1151/9;50.203777;15.834439;informační technologie
166;62690035;Střední škola;C00;Pospíšilova 787/11;500 03 Hradec Králové;500 03 Hradec Králové;50003.0;Hradec Králové;Královéhradecký kraj;3645M01;Technická zařízení budov;10;40;240.0;Hradec Králové;CZ0521;40568;Pospíšilova;787/11;50.213737;15.842156;odborné vzdělání s maturitou
167;62690060;Střední škola;C00;Tylovo nábřeží 682/12;500 02 Hradec Králové;500 02 Hradec Králové;50002.0;Hradec Králové;Královéhradecký kraj;7941K41;Gymnázium;10;40;640.0;Hradec Králové;CZ0521;40568;Tylovo nábřeží;682/12;50.208646;15.825936;gymnázium
168;62690221;Střední škola;C00;Komenského 77;504 01 Nový Bydžov;504 01 Nový Bydžov;50401.0;Nový Bydžov;Královéhradecký kraj;6341M01;Ekonomika a podnikání;10;40;136.0;Hradec Králové;CZ0521;40568;Komenského;77;50.240119;15.48966;obchodní akademie a veřejnosprávní činnost
169;62690272;Střední škola;C00;Pospíšilova 365/9;500 03 Hradec Králové;500 03 Hradec Králové;50003.0;Hradec Králové;Královéhradecký kraj;6341M02;Obchodní akademie;10;40;308.0;Hradec Králové;CZ0521;40568;Pospíšilova;365/9;50.213115;15.840812;obchodní akademie a veřejnosprávní činnost
170;62062883;Střední škola;C00;Československé armády 274/55;500 03 Hradec Králové;500 03 Hradec Králové;50003.0;Hradec Králové;Královéhradecký kraj;6341M01;Ekonomika a podnikání;10;40;120.0;Hradec Králové;CZ0521;40568;Československé armády;274/55;50.21117;15.838252;obchodní akademie a veřejnosprávní činnost
171;44445288;Střední škola;C00;třída SNP 170/32a;Slezské Předměstí;500 03 Hradec Králové;50003.0;Hradec Králové;Královéhradecký kraj;6341M02;Obchodní akademie;10;40;120.0;Hradec Králové;CZ0521;40568;třída SNP;170/32a;50.218477;15.855038;obchodní akademie a veřejnosprávní činnost
172;108007863;Střední škola;C00;Pražská třída 68/18;Kukleny;500 04 Hradec Králové;50004.0;Hradec Králové;Královéhradecký kraj;4341M01;Veterinářství;10;40;408.0;Hradec Králové;CZ0521;40568;Pražská třída;68/18;50.208927;15.8021;odborné vzdělání s maturitou
173;15062848;Střední škola;C00;Hradební 1029/2;500 03 Hradec Králové;500 03 Hradec Králové;50003.0;Hradec Králové;Královéhradecký kraj;1602M01;Průmyslová ekologie;10;40;120.0;Hradec Králové;CZ0521;40568;Hradební;1029/2;50.205976;15.835344;odborné vzdělání s maturitou
174;87131;Střední škola;C00;Jiráskova 30;Holínské Předměstí;506 01 Jičín;50601.0;Jičín;Královéhradecký kraj;7941K41;Gymnázium;10;40;200.0;Jičín;CZ0522;40576;Jiráskova;30;50.439099;15.352109;gymnázium
175;87513;Střední škola;C00;17. listopadu 220;Valdické Předměstí;506 01 Jičín;50601.0;Jičín;Královéhradecký kraj;1820M01;Informační technologie;10;40;64.0;Jičín;CZ0522;40576;17. listopadu;220;50.434538;15.352656;informační technologie
176;87629;Střední škola;C00;náměstí Hilmarovo 1;507 32 Kopidlno;507 32 Kopidlno;50732.0;Kopidlno;Královéhradecký kraj;4143M01;Rybářství;10;40;120.0;Jičín;CZ0522;40576;náměstí Hilmarovo;1;50.330676;15.271952;odborné vzdělání s maturitou
