,LAU 1,LAU 2,Název obce,celkem,latitude,longitude,id,obec,Zeměpisná šířka,Zeměpisná délka,vzdalenost
18867,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,14585235,Olomouc,49.60505,17.280097,19.12789168390344
18868,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,61942839,Olomouc,49.590318,17.249762,16.48631400853841
18870,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,848875,Litovel,49.702046,17.073942,25.708912567349135
18871,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,601721,Olomouc,49.5942,17.246044,16.67483654869593
18872,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,601772,Litovel,49.701796,17.080931,25.6326319680277
18873,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,602035,Olomouc,49.608658,17.26321,18.702264209287005
18874,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,14451085,Olomouc,49.596205,17.262147,17.550325159409223
18875,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,18468012,Olomouc,49.612404,17.224986,17.6048359341657
18876,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,844012,Olomouc,49.589858,17.272323,17.479493278801147
18879,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,842885,Přerov,49.453139,17.446616,24.289595734850693
18880,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,842915,Přerov,49.450847,17.449299,24.506652129509625
18881,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,842818,Přerov,49.446329,17.452641,24.801315899676414
18883,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,842966,Přerov,49.45112,17.450248,24.571943310980704
18885,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,49558421,Kojetín,49.349929,17.301776,19.32855153038579
18896,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,150004451,Olomouc,49.598299,17.27078,18.121632801523464
18897,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,110010167,Prostějov,49.47446,17.110847,0.26624555173229525
18898,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,110030818,Olomouc,49.596365,17.245249,16.838351966884325
18902,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,110300602,Prostějov,49.468929,17.116801,0.5086364356808882
18903,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,151035806,Olomouc,49.609506,17.265322,18.86788691817289
19284,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,102519943,Kroměříž,49.297147,17.390143,28.01076193348187
19285,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,102519978,Kroměříž,49.295327,17.407561,29.06771548746076
19286,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,102531099,Kroměříž,49.296247,17.393855,28.273923063053317
19287,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,102142262,Kroměříž,49.299787,17.391525,27.879803395928395
19290,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,102519986,Kroměříž,49.300648,17.379552,27.18956345072829
19310,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,110009878,Kroměříž,49.291048,17.381377,28.041699114754945
19599,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,102244928,Nový Jičín,49.594337,18.003842,20.072310544593652
19600,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,107880369,Nový Jičín,49.588361,18.023761,21.316167299453003
19602,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,110025580,Nový Jičín,49.589591,17.997432,19.495339731619783
19636,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,110010019,Nový Jičín,49.592306,18.008197,20.32075112279422
19638,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,601900,Vítkov,49.777754,17.757476,25.580291883347208
19682,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,842851,Hranice,49.545964,17.740981,0.5130409914999317
19683,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,842940,Hranice,49.552228,17.737899,0.5048557281030975
19684,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,842885,Přerov,49.453139,17.446616,23.33659559361029
19685,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,842915,Přerov,49.450847,17.449299,23.281816018519784
19686,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,842818,Přerov,49.446329,17.452641,23.309138978233484
19687,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,842907,Lipník nad Bečvou,49.529501,17.586311,10.909859842414871
19688,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,842966,Přerov,49.45112,17.450248,23.20697641564355
19689,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,48729906,Hranice,49.559396,17.735904,1.2503833832514684
19705,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,130001457,Lipník nad Bečvou,49.525195,17.57204,12.01556908997467
20093,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,102519951,Holešov,49.328691,17.572632,27.074526762682737
20094,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,102531064,Bystřice pod Hostýnem,49.398897,17.664053,17.367146649250596
20106,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,843369,Valašské Meziříčí,49.470716,17.968496,18.948254981912587
20107,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,843474,Rožnov pod Radhoštěm,49.464016,18.127615,29.871727172305167
20111,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,843393,Rožnov pod Radhoštěm,49.466414,18.128996,29.88357933855517
20113,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,13643878,Vsetín,49.338542,17.983282,29.43235829009726
20114,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,843504,Valašské Meziříčí,49.476031,17.971668,18.89328274252892
20117,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,110022971,Valašské Meziříčí,49.466506,17.974914,19.575545231382204
20123,CZ0714,513750.0,Hranice,17818.0,49.5481764,17.7347407,200000055,Holešov,49.324984,17.588951,26.96403133249314
20464,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,103019715,Prostějov,49.473869,17.118552,24.103103061220217
20465,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,103031642,Prostějov,49.471651,17.107419,24.886230375442274
20466,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,103019731,Prostějov,49.474514,17.110269,24.705477483730217
20467,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,47921838,Prostějov,49.474921,17.110188,24.715145620290553
20468,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,110012216,Prostějov,49.467909,17.11623,24.22462615071528
20469,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,601799,Olomouc,49.602377,17.238502,22.407229032717687
20470,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,848956,Olomouc,49.578484,17.23574,20.70161915827256
20471,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,601781,Olomouc,49.595207,17.262989,20.63087620493288
20474,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,110300572,Olomouc,49.610705,17.261093,22.04228660764688
20476,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,601748,Olomouc,49.594679,17.264321,20.523512926876283
20477,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,14585235,Olomouc,49.60505,17.280097,20.709204837906714
20478,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,61942839,Olomouc,49.590318,17.249762,20.876971337097952
20481,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,601721,Olomouc,49.5942,17.246044,21.373674370928818
20483,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,602035,Olomouc,49.608658,17.26321,21.7692003441574
20484,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,14451085,Olomouc,49.596205,17.262147,20.754382077759807
20485,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,18468012,Olomouc,49.612404,17.224986,23.886710285385618
20486,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,844012,Olomouc,49.589858,17.272323,19.740611262988445
20487,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,842851,Hranice,49.545964,17.740981,23.24639007003162
20488,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,842940,Hranice,49.552228,17.737899,23.357662237745576
20489,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,842885,Přerov,49.453139,17.446616,0.3951663523708417
20490,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,842915,Přerov,49.450847,17.449299,0.5162846299431708
20491,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,842818,Přerov,49.446329,17.452641,1.0143329492359787
20492,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,842907,Lipník nad Bečvou,49.529501,17.586311,12.792207063651853
20493,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,842966,Přerov,49.45112,17.450248,0.4754896196181393
20494,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,48729906,Hranice,49.559396,17.735904,23.60868038653583
20495,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,49558421,Kojetín,49.349929,17.301776,15.932940683648393
20506,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,150004451,Olomouc,49.598299,17.27078,20.530400500812032
20507,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,110010167,Prostějov,49.47446,17.110847,24.663358841956843
20508,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,110030818,Olomouc,49.596365,17.245249,21.58736378386846
20510,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,130001457,Lipník nad Bečvou,49.525195,17.57204,11.699514065618855
20512,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,110300602,Prostějov,49.468929,17.116801,24.189976715229914
20513,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,151035806,Olomouc,49.609506,17.265322,21.748864624070425
20884,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,102319936,Otrokovice,49.217229,17.512265,26.852079681286725
20887,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,102319995,Zlín,49.22019,17.651756,29.929534065889374
20894,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,102519943,Kroměříž,49.297147,17.390143,18.13529558398732
20895,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,102519978,Kroměříž,49.295327,17.407561,18.070834719879265
20896,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,102531099,Kroměříž,49.296247,17.393855,18.169488648947716
20897,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,102142262,Kroměříž,49.299787,17.391525,17.82623361802988
20898,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,102519951,Holešov,49.328691,17.572632,16.61658461067153
20899,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,102531064,Bystřice pod Hostýnem,49.398897,17.664053,16.64858235288744
20900,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,102519986,Kroměříž,49.300648,17.379552,17.96298914259257
20920,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,110009878,Kroměříž,49.291048,17.381377,18.952540487118828
20928,CZ0714,511382.0,Přerov,42451.0,49.4553775,17.4508621,200000055,Holešov,49.324984,17.588951,17.610063530991262
21278,CZ0715,523704.0,Šumperk,25452.0,49.9655521,16.9705651,601756,Uničov,49.767152,17.121444,24.568975403504105
21284,CZ0715,523704.0,Šumperk,25452.0,49.9655521,16.9705651,601730,Uničov,49.77055,17.119499,24.16821361715869
21301,CZ0715,523704.0,Šumperk,25452.0,49.9655521,16.9705651,102692254,Mohelnice,49.774235,16.917775,21.6073237476602
21302,CZ0715,523704.0,Šumperk,25452.0,49.9655521,16.9705651,102692165,Zábřeh,49.880932,16.876928,11.552957785065097
21303,CZ0715,523704.0,Šumperk,25452.0,49.9655521,16.9705651,102692181,Šumperk,49.962258,16.977611,0.6230288721903975
21304,CZ0715,523704.0,Šumperk,25452.0,49.9655521,16.9705651,102692190,Šumperk,49.966302,16.979562,0.6488874392407913
21305,CZ0715,523704.0,Šumperk,25452.0,49.9655521,16.9705651,102692220,Šumperk,49.972886,16.964178,0.9347215123689339
21306,CZ0715,523704.0,Šumperk,25452.0,49.9655521,16.9705651,102692262,Šumperk,49.970176,16.976002,0.6446458551688194
21307,CZ0715,523704.0,Šumperk,25452.0,49.9655521,16.9705651,107881004,Zábřeh,49.88341,16.889105,10.836625737749209
21314,CZ0715,523704.0,Šumperk,25452.0,49.9655521,16.9705651,110010221,Šumperk,49.964818,16.972643,0.16956587569037765
21316,CZ0715,523704.0,Šumperk,25452.0,49.9655521,16.9705651,130002445,Šumperk,49.97303,16.978006,0.9872252354558558
21341,CZ0715,523704.0,Šumperk,25452.0,49.9655521,16.9705651,49314653,Lanškroun,49.91246,16.610637,26.426253870598725
21347,CZ0715,523704.0,Šumperk,25452.0,49.9655521,16.9705651,87670,Lanškroun,49.923108,16.612209,26.073755942199163
22083,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,601756,Uničov,49.767152,17.121444,22.029113887781957
22089,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,601730,Uničov,49.77055,17.119499,21.69582738334847
22090,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,848875,Litovel,49.702046,17.073942,24.779659077177488
22092,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,601772,Litovel,49.701796,17.080931,25.098500031623164
22106,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,102692254,Mohelnice,49.774235,16.917775,12.514514884888566
22107,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,102692165,Zábřeh,49.880932,16.876928,0.402487265645301
22108,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,102692181,Šumperk,49.962258,16.977611,11.61425628425076
22109,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,102692190,Šumperk,49.966302,16.979562,12.048032170368513
22110,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,102692220,Šumperk,49.972886,16.964178,11.981270979454989
22111,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,102692262,Šumperk,49.970176,16.976002,12.226031880041946
22112,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,107881004,Zábřeh,49.88341,16.889105,1.2138773081484835
22119,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,110010221,Šumperk,49.964818,16.972643,11.6083044815981
22121,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,130002445,Šumperk,49.97303,16.978006,12.565335338024578
22139,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,401030,Moravská Třebová,49.758413,16.659421,20.603442960318077
22146,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,49314653,Lanškroun,49.91246,16.610637,19.020491827117016
22152,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,87670,Lanškroun,49.923108,16.612209,19.14914472075533
22161,CZ0715,541354.0,Zábřeh,13479.0,49.88287,16.8721836,250000016,Moravská Třebová,49.752767,16.673615,20.3038671290902
